0,0,0,,,,86,,,,,0,,,0,0
0,-25,86.164,,,,,,,,,,,,,
0,-24.468,86.195,,,,,,,,,,,,,
0,-23.41,86.174,,,,,,,,,,,,,
0,-23.303,86.172,,,,,,,,,,,,,
0,-23.168,86.17,,,,,,,,,,,,,
0,-22.377,86.207,,,,,,,,,,,,,
0,-21.894,86.225,,,,,,,,,,,,,
0,-21.361,86.22,,,,,,,,,,,,,
0,-20.979,86.213,,,,,,,,,,,,,
0,-20.26,86.2,,,,,,,,,,,,,
0,-19.278,86.217,,,,,,,,,,,,,
0,-19.129,86.22,,,,,,,,,,,,,
0,-18.905,86.232,,,,,,,,,,,,,
0,-16.902,86.362,,,,,,,,,,,,,
0,-16.029,86.318,,,,,,,,,,,,,
0,-15.78,86.304,,,,,,,,,,,,,
0,-15.459,86.274,,,,,,,,,,,,,
0,-14.631,86.184,,,,,,,,,,,,,
0,-14.175,86.204,,,,,,,,,,,,,
0,-13.407,86.318,,,,,,,,,,,,,
0,-12.659,86.398,,,,,,,,,,,,,
0,-12.16,86.478,,,,,,,,,,,,,
0,-11.653,86.44,,,,,,,,,,,,,
0,-11.113,86.374,,,,,,,,,,,,,
0,-10.353,86.388,,,,,,,,,,,,,
0,-10.137,86.39,,,,,,,,,,,,,
0,-9.963,86.312,,,,,,,,,,,,,
0,-8.978,86.001,,,,,,,,,,,,,
0,-7.987,85.227,,,,,,,,,,,,,
0,-7.891,85.161,,,,,,,,,,,,,
0,-7.761,85.098,,,,,,,,,,,,,
0,-6.665,84.903,,,,,,,,,,,,,
0,-6.519,84.965,,,,,,,,,,,,,
0,-5.6,85.453,,,,,,,,,,,,,
0,-4.932,85.807,,,,,,,,,,,,,
0,-4.567,86.027,,,,,,,,,,,,,
0,-4.049,85.944,,,,,,,,,,,,,
0,-3.483,85.917,,,,,,,,,,,,,
0,-2.72,85.681,,,,,,,,,,,,,
0,-2.364,85.538,,,,,,,,,,,,,
0,-2.115,85.425,,,,,,,,,,,,,
0,-1.292,85.124,,,,,,,,,,,,,
0,-0.377,84.11,,,,,,,,,,,,,
0,-0.281,84.039,,,,,,,,,,,,,
0,-0.056,84.035,,,,,,,,,,,,,
0,3.166,84.558,,,,,,,,,,,,,
0,3.823,85.088,,,,,,,,,,,,,
0,4.187,85.25,,,,,,,,,,,,,
0,4.55,85.332,,,,,,,,,,,,,
0,4.835,85.33,,,,,,,,,,,,,
0,5.416,85.358,,,,,,,,,,,,,
0,5.767,85.149,,,,,,,,,,,,,
0,6.345,84.8,,,,,,,,,,,,,
0,7.29,84.77,,,,,,,,,,,,,
0,7.304,84.77,,,,,,,,,,,,,
0,7.325,84.77,,,,,,,,,,,,,
0,8.58,84.858,,,,,,,,,,,,,
0,8.61,84.859,,,,,,,,,,,,,
0,9.599,84.786,,,,,,,,,,,,,
0,10.303,84.831,,,,,,,,,,,,,
0,10.627,84.842,,,,,,,,,,,,,
0,11.082,84.827,,,,,,,,,,,,,
0,11.497,84.801,,,,,,,,,,,,,
0,12.072,84.81,,,,,,,,,,,,,
0,12.258,84.813,,,,,,,,,,,,,
0,12.394,84.806,,,,,,,,,,,,,
0,13.477,84.813,,,,,,,,,,,,,
0,14.77,84.869,,,,,,,,,,,,,
0,14.796,84.867,,,,,,,,,,,,,
0,16.103,84.76,,,,,,,,,,,,,
0,16.105,84.76,,,,,,,,,,,,,
0,16.108,84.76,,,,,,,,,,,,,
0,17.555,84.77,,,,,,,,,,,,,
0,18.505,84.776,,,,,,,,,,,,,
0,18.885,84.78,,,,,,,,,,,,,
0,19.84,84.879,,,,,,,,,,,,,
0,19.986,84.884,,,,,,,,,,,,,
0,20.255,84.904,,,,,,,,,,,,,
0,21.513,85.123,,,,,,,,,,,,,
0,22.17,85.203,,,,,,,,,,,,,
0,22.588,85.286,,,,,,,,,,,,,
0,23.153,85.493,,,,,,,,,,,,,
0,23.366,85.502,,,,,,,,,,,,,
0,23.533,85.497,,,,,,,,,,,,,
0,24.596,85.506,,,,,,,,,,,,,
0,25,85.501,,,,,,,,,,,,,
0.1,1,100,,,,102,,,,,0,,,0,0
0,-25,86.873,,,,,,,,,,,,,
0,-24.117,86.669,,,,,,,,,,,,,
0,-24.117,86.669,,,,,,,,,,,,,
