水系名,河川名,河川番号,地方整備局,事務所名,管轄出張所,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
,岩室川,,,,,左岸,0,34.93639639,136.2452733,,,
,岩室川,,,,,右岸,0,34.93628307,136.245803,,,
,岩室川,,,,,左岸,0.1,34.93598759,136.2446095,,,
,岩室川,,,,,右岸,0.1,34.93559136,136.2448704,,,
,岩室川,,,,,左岸,0.2,34.93561195,136.2439374,,,
,岩室川,,,,,右岸,0.2,34.93516572,136.2438602,,,
,岩室川,,,,,左岸,0.3,34.93490466,136.243243,,,
,岩室川,,,,,右岸,0.3,34.93507928,136.2437476,,,
,岩室川,,,,,左岸,0.4,34.93440777,136.2432119,,,
,岩室川,,,,,右岸,0.4,34.93398886,136.243414,,,
