0,0,0,FALSE,,,73,,,,,0,,,,河川管理施設等構造令
0,-24.1,285.333,,,,,,,,,,,,,
0,-22.34,285.425,,,,,,,,,,,,,
0,-22.22,285.43,,,,,,,,,,,,,
0,-18.77,285.044,,,,,,,,,,,,,
0,-18.55,285.075,,,,,,,,,,,,,
0,-18.11,285.03,,,,,,,,,,,,,
0,-17.35,285.044,,,,,,,,,,,,,
0,-16.52,285.007,,,,,,,,,,,,,
0,-16.05,284.983,,,,,,,,,,,,,
0,-15.32,284.98,,,,,,,,,,,,,
0,-15.16,284.983,,,,,,,,,,,,,
0,-15.06,284.983,,,,,,,,,,,,,
0,-14.21,285.017,,,,,,,,,,,,,
0,-13.84,285.024,,,,,,,,,,,,,
0,-12.77,284.986,,,,,,,,,,,,,
0,-12.36,285.087,,,,,,,,,,,,,
0,-11.44,285.439,,,,,,,,,,,,,
0,-10.65,285.252,,,,,,,,,,,,,
0,-10.21,285.132,,,,,,,,,,,,,
0,-10.03,285.126,,,,,,,,,,,,,
0,-9.32,285.103,,,,,,,,,,,,,
0,-8.82,284.688,,,,,,,,,,,,,
0,-7.05,283.139,,,,,,,,,,,,,
0,-7.02,283.088,,,,,,,,,,,,,
0,-6.97,283.049,,,,,,,,,,,,,
0,-6.6,282.8,,,,,,,,,,,,,
0,-5.6,280.8,,,,,,,,,,,,,
0,-5.4,281,,,,,,,,,,,,,
0,0.7,281,,,,,,,,,,,,,
0,0.9,280.8,,,,,,,,,,,,,
0,1.9,282.8,,,,,,,,,,,,,
0,2.64,283.024,,,,,,,,,,,,,
0,3,283.194,,,,,,,,,,,,,
0,3.71,283.71,,,,,,,,,,,,,
0,4.1,283.992,,,,,,,,,,,,,
0,4.29,284.113,,,,,,,,,,,,,
0,5,284.54,,,,,,,,,,,,,
0,5.51,284.696,,,,,,,,,,,,,
0,6.05,284.907,,,,,,,,,,,,,
0,7.06,284.98,,,,,,,,,,,,,
0,7.55,284.946,,,,,,,,,,,,,
0,8.28,284.854,,,,,,,,,,,,,
0,8.83,284.821,,,,,,,,,,,,,
0,9.73,284.795,,,,,,,,,,,,,
0,9.8,284.792,,,,,,,,,,,,,
0,9.84,284.77,,,,,,,,,,,,,
0,10.18,284.51,,,,,,,,,,,,,
0,11.04,283.891,,,,,,,,,,,,,
0,11.18,283.78,,,,,,,,,,,,,
0,12.47,283.024,,,,,,,,,,,,,
0,12.48,283.021,,,,,,,,,,,,,
0,12.49,283.005,,,,,,,,,,,,,
0,13.29,282.3,,,,,,,,,,,,,
0,13.71,281.989,,,,,,,,,,,,,
0,14.28,282.313,,,,,,,,,,,,,
0,15.3,282.896,,,,,,,,,,,,,
0,15.42,282.893,,,,,,,,,,,,,
0,15.71,282.902,,,,,,,,,,,,,
0,16.43,282.754,,,,,,,,,,,,,
0,16.7,282.876,,,,,,,,,,,,,
0,18.12,282.991,,,,,,,,,,,,,
0,18.17,282.997,,,,,,,,,,,,,
0,19.42,282.929,,,,,,,,,,,,,
0,19.44,282.929,,,,,,,,,,,,,
0,19.69,282.928,,,,,,,,,,,,,
0,21.05,282.928,,,,,,,,,,,,,
0,21.11,282.925,,,,,,,,,,,,,
0,21.44,282.908,,,,,,,,,,,,,
0,22.22,282.85,,,,,,,,,,,,,
0,22.37,282.803,,,,,,,,,,,,,
0,23.23,282.584,,,,,,,,,,,,,
0,24.08,282.731,,,,,,,,,,,,,
0,24.3,282.59,,,,,,,,,,,,,
0.1,1,100,FALSE,,,55,,,,,0,,,,河川管理施設等構造令
0,-22.04,284.07,,,,,,,,,,,,,
0,-19.48,283.974,,,,,,,,,,,,,
0,-14.02,284.327,,,,,,,,,,,,,
0,-13.22,284.311,,,,,,,,,,,,,
0,-12.72,284.31,,,,,,,,,,,,,
0,-12.41,284.317,,,,,,,,,,,,,
0,-11.95,284.328,,,,,,,,,,,,,
0,-11.3,284.348,,,,,,,,,,,,,
0,-10.35,284.336,,,,,,,,,,,,,
0,-10.09,284.335,,,,,,,,,,,,,
0,-9.07,284.387,,,,,,,,,,,,,
0,-8.96,284.391,,,,,,,,,,,,,
0,-8.56,284.39,,,,,,,,,,,,,
0,-7.82,284.398,,,,,,,,,,,,,
0,-7.27,284.4,,,,,,,,,,,,,
0,-6.67,284.399,,,,,,,,,,,,,
0,-6.34,284.042,,,,,,,,,,,,,
0,-5.3,283,,,,,,,,,,,,,
0,-4.3,281,,,,,,,,,,,,,
0,-4.1,281.1,,,,,,,,,,,,,
0,1.5,281.1,,,,,,,,,,,,,
0,1.7,281,,,,,,,,,,,,,
0,2.7,283,,,,,,,,,,,,,
0,3.39,283.603,,,,,,,,,,,,,
0,4.13,284.097,,,,,,,,,,,,,
0,4.76,284.459,,,,,,,,,,,,,
0,5.45,284.72,,,,,,,,,,,,,
0,6.12,284.705,,,,,,,,,,,,,
0,6.79,284.665,,,,,,,,,,,,,
0,7.55,284.667,,,,,,,,,,,,,
0,8,284.663,,,,,,,,,,,,,
0,8.38,284.611,,,,,,,,,,,,,
0,9.45,284.233,,,,,,,,,,,,,
0,9.64,284.093,,,,,,,,,,,,,
0,10.71,283.368,,,,,,,,,,,,,
0,11.16,283.186,,,,,,,,,,,,,
0,12.05,282.856,,,,,,,,,,,,,
0,12.56,282.844,,,,,,,,,,,,,
0,13.38,282.889,,,,,,,,,,,,,
0,14.34,282.791,,,,,,,,,,,,,
0,14.79,282.738,,,,,,,,,,,,,
0,15.21,282.765,,,,,,,,,,,,,
0,16.16,282.755,,,,,,,,,,,,,
0,17.18,282.917,,,,,,,,,,,,,
0,17.57,282.953,,,,,,,,,,,,,
0,18.73,282.948,,,,,,,,,,,,,
0,18.91,282.938,,,,,,,,,,,,,
0,19.55,282.89,,,,,,,,,,,,,
0,20.32,282.832,,,,,,,,,,,,,
0,20.43,282.806,,,,,,,,,,,,,
0,21.68,282.663,,,,,,,,,,,,,
0,22.38,282.835,,,,,,,,,,,,,
0,23.01,282.752,,,,,,,,,,,,,
0,23.7,282.67,,,,,,,,,,,,,
0,24.38,282.607,,,,,,,,,,,,,
0.2,2,200,FALSE,,,47,,,,,0,,,,河川管理施設等構造令
0,-24.4,285.099,,,,,,,,,,,,,
0,-23.49,285.064,,,,,,,,,,,,,
0,-23.16,285.063,,,,,,,,,,,,,
0,-22.45,285.055,,,,,,,,,,,,,
0,-22.05,285.055,,,,,,,,,,,,,
0,-15.99,284.974,,,,,,,,,,,,,
0,-15.83,284.976,,,,,,,,,,,,,
