0,0,0,,,,124,,,,,0,,,óÑêÏêÖån,ê≠èäêÏ
0,-25,150.082,,,,,,,,,,,,,
0,-24.708,150.079,,,,,,,,,,,,,
0,-24.392,150.064,,,,,,,,,,,,,
0,-23.74,150.032,,,,,,,,,,,,,
0,-23.707,150.032,,,,,,,,,,,,,
0,-23.596,150.033,,,,,,,,,,,,,
0,-22.59,150.049,,,,,,,,,,,,,
0,-21.995,150.033,,,,,,,,,,,,,
0,-21.923,150.03,,,,,,,,,,,,,
0,-21.835,150.03,,,,,,,,,,,,,
0,-20.806,150.067,,,,,,,,,,,,,
0,-20.233,150.065,,,,,,,,,,,,,
0,-20.149,150.072,,,,,,,,,,,,,
0,-19.07,150.04,,,,,,,,,,,,,
0,-19.069,150.04,,,,,,,,,,,,,
0,-18.786,150.053,,,,,,,,,,,,,
0,-18.398,150.07,,,,,,,,,,,,,
0,-18.394,150.07,,,,,,,,,,,,,
0,-17.31,150.065,,,,,,,,,,,,,
0,-16.779,150.12,,,,,,,,,,,,,
0,-16.676,150.139,,,,,,,,,,,,,
0,-16.436,150.148,,,,,,,,,,,,,
0,-15.62,150.199,,,,,,,,,,,,,
0,-15.382,150.185,,,,,,,,,,,,,
0,-14.952,150.153,,,,,,,,,,,,,
0,-14.586,150.084,,,,,,,,,,,,,
0,-13.898,149.872,,,,,,,,,,,,,
0,-13.506,149.994,,,,,,,,,,,,,
0,-13.267,150.156,,,,,,,,,,,,,
0,-12.488,150.461,,,,,,,,,,,,,
0,-12.256,150.585,,,,,,,,,,,,,
0,-12.024,150.785,,,,,,,,,,,,,
0,-11.641,151.18,,,,,,,,,,,,,
0,-11.276,151.457,,,,,,,,,,,,,
0,-10.654,152.032,,,,,,,,,,,,,
0,-10.036,152.309,,,,,,,,,,,,,
0,-10.032,152.31,,,,,,,,,,,,,
0,-9.076,152.741,,,,,,,,,,,,,
0,-9.049,152.754,,,,,,,,,,,,,
0,-9.023,152.769,,,,,,,,,,,,,
0,-8.451,153.136,,,,,,,,,,,,,
0,-7.878,153.483,,,,,,,,,,,,,
0,-7.43,153.578,,,,,,,,,,,,,
0,-6.89,153.381,,,,,,,,,,,,,
0,-6.774,153.382,,,,,,,,,,,,,
0,-6.173,153.352,,,,,,,,,,,,,
0,-5.75,153.345,,,,,,,,,,,,,
0,-5.625,153.392,,,,,,,,,,,,,
0,-5.142,153.514,,,,,,,,,,,,,
0,-4.415,153.225,,,,,,,,,,,,,
0,-4.093,153.075,,,,,,,,,,,,,
0,-3.801,152.607,,,,,,,,,,,,,
0,-3.408,152.13,,,,,,,,,,,,,
0,-2.966,151.855,,,,,,,,,,,,,
