0,0,0,,,,86,,,,,0,,,0,0
0,-25,130.005,,,,,,,,,,,,,
0,-24.591,129.969,,,,,,,,,,,,,
0,-22.789,128.587,,,,,,,,,,,,,
0,-21.546,130.859,,,,,,,,,,,,,
0,-20.26,131.045,,,,,,,,,,,,,
0,-19.936,131.203,,,,,,,,,,,,,
0,-18.28,133.266,,,,,,,,,,,,,
0,-17.582,133.362,,,,,,,,,,,,,
0,-17.293,133.36,,,,,,,,,,,,,
0,-16.646,133.379,,,,,,,,,,,,,
0,-15.618,133.368,,,,,,,,,,,,,
0,-15.033,133.356,,,,,,,,,,,,,
0,-14.333,133.365,,,,,,,,,,,,,
0,-14.118,133.37,,,,,,,,,,,,,
0,-13.34,133.322,,,,,,,,,,,,,
0,-12.569,133.275,,,,,,,,,,,,,
0,-12.496,133.241,,,,,,,,,,,,,
0,-12.398,133.219,,,,,,,,,,,,,
0,-10.088,132.289,,,,,,,,,,,,,
0,-9.882,132.056,,,,,,,,,,,,,
0,-9.505,131.242,,,,,,,,,,,,,
0,-9.043,130.24,,,,,,,,,,,,,
0,-8.771,129.785,,,,,,,,,,,,,
0,-7.451,128.68,,,,,,,,,,,,,
0,-7.257,128.748,,,,,,,,,,,,,
0,-6.56,128.795,,,,,,,,,,,,,
0,-6.404,128.766,,,,,,,,,,,,,
0,-5.076,128.548,,,,,,,,,,,,,
0,-4.567,128.589,,,,,,,,,,,,,
0,-4.211,128.609,,,,,,,,,,,,,
0,-3.598,128.651,,,,,,,,,,,,,
0,-2.743,128.652,,,,,,,,,,,,,
0,-2.605,128.651,,,,,,,,,,,,,
0,-1.889,128.76,,,,,,,,,,,,,
0,-1.814,128.758,,,,,,,,,,,,,
0,-0.838,128.604,,,,,,,,,,,,,
0,-0.44,128.541,,,,,,,,,,,,,
0,-0.41,128.54,,,,,,,,,,,,,
0,0.231,128.68,,,,,,,,,,,,,
0,0.391,128.676,,,,,,,,,,,,,
0,1.152,128.64,,,,,,,,,,,,,
0,1.763,128.653,,,,,,,,,,,,,
0,2.412,128.626,,,,,,,,,,,,,
0,2.525,128.618,,,,,,,,,,,,,
0,2.679,128.618,,,,,,,,,,,,,
0,3.85,128.593,,,,,,,,,,,,,
0,4.075,128.614,,,,,,,,,,,,,
0,4.621,128.654,,,,,,,,,,,,,
0,5.256,128.585,,,,,,,,,,,,,
0,5.964,128.638,,,,,,,,,,,,,
0,6.583,128.62,,,,,,,,,,,,,
0,6.744,128.636,,,,,,,,,,,,,
0,6.946,128.641,,,,,,,,,,,,,
0,8.018,128.826,,,,,,,,,,,,,
0,8.203,128.88,,,,,,,,,,,,,
0,8.755,128.987,,,,,,,,,,,,,
0,9.066,129.32,,,,,,,,,,,,,
0,10.091,131.223,,,,,,,,,,,,,
0,10.375,131.818,,,,,,,,,,,,,
0,10.823,132.265,,,,,,,,,,,,,
0,12.185,132.789,,,,,,,,,,,,,
0,13.531,133.284,,,,,,,,,,,,,
0,13.991,133.334,,,,,,,,,,,,,
0,14.258,133.355,,,,,,,,,,,,,
0,14.698,133.382,,,,,,,,,,,,,
0,15.123,133.403,,,,,,,,,,,,,
0,15.905,133.466,,,,,,,,,,,,,
0,16.25,133.55,,,,,,,,,,,,,
0,16.597,133.613,,,,,,,,,,,,,
0,17.717,133.669,,,,,,,,,,,,,
0,17.792,133.663,,,,,,,,,,,,,
0,17.885,133.66,,,,,,,,,,,,,
0,18.52,133.573,,,,,,,,,,,,,
0,18.792,133.594,,,,,,,,,,,,,
0,19.743,133.639,,,,,,,,,,,,,
0,19.771,133.64,,,,,,,,,,,,,
0,20.523,133.61,,,,,,,,,,,,,
0,21.125,133.595,,,,,,,,,,,,,
0,21.858,133.616,,,,,,,,,,,,,
0,22.391,133.532,,,,,,,,,,,,,
0,22.629,133.619,,,,,,,,,,,,,
0,23.628,133.262,,,,,,,,,,,,,
0,23.937,133.096,,,,,,,,,,,,,
0,24.325,133.001,,,,,,,,,,,,,
0,24.725,132.95,,,,,,,,,,,,,
0,25,132.965,,,,,,,,,,,,,
0.1,1,100,,,,87,,,,,0,,,0,0
0,-25,133.859,,,,,,,,,,,,,
0,-24.951,133.863,,,,,,,,,,,,,
0,-24.753,133.855,,,,,,,,,,,,,
0,-24.265,133.863,,,,,,,,,,,,,
0,-23.348,133.596,,,,,,,,,,,,,
0,-22.98,133.536,,,,,,,,,,,,,
0,-22.482,133.582,,,,,,,,,,,,,
0,-22.458,133.571,,,,,,,,,,,,,
0,-22.273,133.581,,,,,,,,,,,,,
0,-21.162,133.642,,,,,,,,,,,,,
0,-21.015,133.65,,,,,,,,,,,,,
