0,10.785,84.066,,,,,,,,,,,,,
0,11.653,84.275,,,,,,,,,,,,,
0,11.848,84.331,,,,,,,,,,,,,
0,11.985,84.475,,,,,,,,,,,,,
0,12.352,84.657,,,,,,,,,,,,,
0,13.907,85.905,,,,,,,,,,,,,
0,14.677,86.38,,,,,,,,,,,,,
0,15.012,86.762,,,,,,,,,,,,,
0,16.002,87.145,,,,,,,,,,,,,
0,16.063,87.158,,,,,,,,,,,,,
0,16.189,87.156,,,,,,,,,,,,,
0,17.283,87.129,,,,,,,,,,,,,
0,17.837,87.147,,,,,,,,,,,,,
0,18.296,87.186,,,,,,,,,,,,,
0,18.889,87.202,,,,,,,,,,,,,
0,19.107,87.198,,,,,,,,,,,,,
0,19.278,87.193,,,,,,,,,,,,,
0,20.094,87.194,,,,,,,,,,,,,
0,21.085,87.2,,,,,,,,,,,,,
0,21.1,87.198,,,,,,,,,,,,,
0,21.998,87.066,,,,,,,,,,,,,
0,22.548,87.022,,,,,,,,,,,,,
0,23.16,86.836,,,,,,,,,,,,,
0,24.458,86.378,,,,,,,,,,,,,
0,24.579,86.36,,,,,,,,,,,,,
0,24.63,86.365,,,,,,,,,,,,,
0,25,86.345,,,,,,,,,,,,,
0.1,1,100,FALSE,FALSE,,43,,,,,0,,,,0
0,-25,86.392,,,,,,,,,,,,,
0,-24.547,86.402,,,,,,,,,,,,,
0,-23.804,86.439,,,,,,,,,,,,,
0,-23.797,86.44,,,,,,,,,,,,,
0,-23.792,86.44,,,,,,,,,,,,,
0,-22.759,86.416,,,,,,,,,,,,,
0,-21.986,86.413,,,,,,,,,,,,,
0,-21.737,86.428,,,,,,,,,,,,,
0,-21.701,86.426,,,,,,,,,,,,,
0,-15.473,86.429,,,,,,,,,,,,,
0,-13.665,86.441,,,,,,,,,,,,,
0,-11.91,86.452,,,,,,,,,,,,,
0,-11.473,86.444,,,,,,,,,,,,,
0,-11.063,86.272,,,,,,,,,,,,,
0,-11.004,86.208,,,,,,,,,,,,,
0,-9.767,85.256,,,,,,,,,,,,,
0,-9.56,85.244,,,,,,,,,,,,,
0,-9.122,85.271,,,,,,,,,,,,,
0,-8.65,85.27,,,,,,,,,,,,,
0,-8.132,84.916,,,,,,,,,,,,,
0,-6.556,83.784,,,,,,,,,,,,,
0,-6.512,83.782,,,,,,,,,,,,,
0,-5.165,83.817,,,,,,,,,,,,,
0,-3.22,83.869,,,,,,,,,,,,,
0,-3.041,83.861,,,,,,,,,,,,,
0,-2.419,83.841,,,,,,,,,,,,,
0,-0.97,83.803,,,,,,,,,,,,,
0,-0.155,83.821,,,,,,,,,,,,,
0,2.097,83.846,,,,,,,,,,,,,
0,4.877,83.866,,,,,,,,,,,,,
0,5.099,83.864,,,,,,,,,,,,,
0,5.514,83.88,,,,,,,,,,,,,
0,7.69,84.059,,,,,,,,,,,,,
0,8.434,84.237,,,,,,,,,,,,,
0,8.946,84.689,,,,,,,,,,,,,
0,9.598,85.237,,,,,,,,,,,,,
0,9.76,85.288,,,,,,,,,,,,,
0,10.527,85.67,,,,,,,,,,,,,
0,17.172,86.471,,,,,,,,,,,,,
0,18.94,86.447,,,,,,,,,,,,,
0,20.358,86.513,,,,,,,,,,,,,
0,24.752,86.694,,,,,,,,,,,,,
0,25,86.707,,,,,,,,,,,,,
0.2,2,200,FALSE,FALSE,,95,,,,,0,,,,0
0,-25,85.215,,,,,,,,,,,,,
0,-24.918,85.221,,,,,,,,,,,,,
0,-24.422,85.263,,,,,,,,,,,,,
0,-23.819,85.265,,,,,,,,,,,,,
0,-23.428,85.241,,,,,,,,,,,,,
0,-22.71,85.198,,,,,,,,,,,,,
0,-21.603,85.151,,,,,,,,,,,,,
0,-21.597,85.15,,,,,,,,,,,,,
0,-21.587,85.15,,,,,,,,,,,,,
0,-20.551,85.186,,,,,,,,,,,,,
0,-20.403,85.198,,,,,,,,,,,,,
0,-19.559,85.244,,,,,,,,,,,,,
0,-19.108,85.236,,,,,,,,,,,,,
0,-18.579,85.202,,,,,,,,,,,,,
0,-17.644,85.16,,,,,,,,,,,,,
0,-17.617,85.161,,,,,,,,,,,,,
0,-17.568,85.163,,,,,,,,,,,,,
0,-16.9,85.205,,,,,,,,,,,,,
0,-16.321,85.216,,,,,,,,,,,,,
0,-16.093,85.22,,,,,,,,,,,,,
0,-15.916,85.214,,,,,,,,,,,,,
0,-14.874,85.19,,,,,,,,,,,,,
0,-13.709,85.162,,,,,,,,,,,,,
0,-13.644,85.161,,,,,,,,,,,,,
0,-13.565,85.183,,,,,,,,,,,,,
0,-12.423,85.539,,,,,,,,,,,,,
0,-12.355,85.537,,,,,,,,,,,,,
0,-11.515,85.499,,,,,,,,,,,,,
0,-11.105,85.477,,,,,,,,,,,,,
0,-10.612,85.49,,,,,,,,,,,,,
0,-9.771,85.502,,,,,,,,,,,,,
0,-9.715,85.499,,,,,,,,,,,,,
0,-9.6,85.477,,,,,,,,,,,,,
0,-9.032,85.389,,,,,,,,,,,,,
0,-8.471,85.329,,,,,,,,,,,,,
0,-8.377,85.309,,,,,,,,,,,,,
0,-8.277,85.292,,,,,,,,,,,,,
0,-7.531,85.179,,,,,,,,,,,,,
0,-7.211,85.028,,,,,,,,,,,,,
0,-6.479,84.572,,,,,,,,,,,,,
0,-6.006,84.345,,,,,,,,,,,,,
0,-5.361,84.199,,,,,,,,,,,,,
0,-4.923,84.199,,,,,,,,,,,,,
0,-4.035,84.12,,,,,,,,,,,,,
0,-4.021,84.12,,,,,,,,,,,,,
0,-4.014,84.118,,,,,,,,,,,,,
0,-2.963,83.893,,,,,,,,,,,,,
0,3.374,83.799,,,,,,,,,,,,,
0,3.728,83.797,,,,,,,,,,,,,
0,3.883,83.792,,,,,,,,,,,,,
0,3.967,83.791,,,,,,,,,,,,,
0,3.996,83.793,,,,,,,,,,,,,
0,4.065,83.796,,,,,,,,,,,,,
0,5.205,83.868,,,,,,,,,,,,,
0,6.197,83.916,,,,,,,,,,,,,
0,6.553,83.977,,,,,,,,,,,,,
0,6.726,84.106,,,,,,,,,,,,,
0,7.325,84.788,,,,,,,,,,,,,
0,7.915,85.022,,,,,,,,,,,,,
0,8.182,85.126,,,,,,,,,,,,,
0,8.459,85.147,,,,,,,,,,,,,
0,9.49,85.309,,,,,,,,,,,,,
0,10.482,85.542,,,,,,,,,,,,,
0,10.654,85.597,,,,,,,,,,,,,
0,10.868,85.612,,,,,,,,,,,,,
0,11.376,85.604,,,,,,,,,,,,,
0,11.835,85.545,,,,,,,,,,,,,
0,12.274,85.485,,,,,,,,,,,,,
0,12.627,85.478,,,,,,,,,,,,,
0,13.491,85.462,,,,,,,,,,,,,
0,14.543,85.397,,,,,,,,,,,,,
0,14.635,85.397,,,,,,,,,,,,,
0,14.762,85.378,,,,,,,,,,,,,
0,15.403,85.266,,,,,,,,,,,,,
0,15.882,85.239,,,,,,,,,,,,,
0,16.238,85.181,,,,,,,,,,,,,
0,16.427,85.178,,,,,,,,,,,,,
0,17.184,85.171,,,,,,,,,,,,,
0,17.908,85.149,,,,,,,,,,,,,
0,18.132,85.127,,,,,,,,,,,,,
0,18.528,85.13,,,,,,,,,,,,,
0,18.945,85.13,,,,,,,,,,,,,
0,19.385,85.16,,,,,,,,,,,,,
0,19.679,85.162,,,,,,,,,,,,,
0,19.962,85.176,,,,,,,,,,,,,
0,20.534,85.161,,,,,,,,,,,,,
0,20.856,85.156,,,,,,,,,,,,,
0,21.487,85.13,,,,,,,,,,,,,
0,22.354,85.203,,,,,,,,,,,,,
0,22.438,85.209,,,,,,,,,,,,,
0,22.585,85.19,,,,,,,,,,,,,
0,23.666,85.142,,,,,,,,,,,,,
0,23.971,85.144,,,,,,,,,,,,,
0,24.951,85.101,,,,,,,,,,,,,
0,25,85.103,,,,,,,,,,,,,
0.3,3,300,FALSE,FALSE,,96,,,,,0,,,,0
0,-25,85.136,,,,,,,,,,,,,
0,-24.61,85.123,,,,,,,,,,,,,
0,-24.25,85.122,,,,,,,,,,,,,
0,-23.739,85.129,,,,,,,,,,,,,
0,-23.113,85.115,,,,,,,,,,,,,
0,-22.68,85.132,,,,,,,,,,,,,
0,-22.283,85.07,,,,,,,,,,,,,
0,-22.042,85.059,,,,,,,,,,,,,
0,-21.413,85.106,,,,,,,,,,,,,
0,-20.663,85.104,,,,,,,,,,,,,
0,-20.447,85.115,,,,,,,,,,,,,
0,-20.136,85.089,,,,,,,,,,,,,
0,-20.037,85.085,,,,,,,,,,,,,
0,-19.659,85.114,,,,,,,,,,,,,
0,-18.881,85.12,,,,,,,,,,,,,
0,-18.096,85.134,,,,,,,,,,,,,
0,-17.741,85.142,,,,,,,,,,,,,
0,-17.182,85.192,,,,,,,,,,,,,
0,-16.879,85.241,,,,,,,,,,,,,
0,-16.443,85.28,,,,,,,,,,,,,
0,-16.291,85.291,,,,,,,,,,,,,
0,-16.187,85.349,,,,,,,,,,,,,
0,-15.364,85.651,,,,,,,,,,,,,
0,-14.935,85.705,,,,,,,,,,,,,
0,-14.387,85.804,,,,,,,,,,,,,
0,-13.489,85.819,,,,,,,,,,,,,
0,-13.433,85.817,,,,,,,,,,,,,
0,-13.314,85.821,,,,,,,,,,,,,
0,-12.355,85.804,,,,,,,,,,,,,
0,-12.212,85.818,,,,,,,,,,,,,
0,-11.447,85.943,,,,,,,,,,,,,
0,-11.138,85.951,,,,,,,,,,,,,
0,-10.593,85.938,,,,,,,,,,,,,
0,-9.966,85.744,,,,,,,,,,,,,
0,-9.756,85.675,,,,,,,,,,,,,
0,-9.147,85.408,,,,,,,,,,,,,
0,-8.948,85.324,,,,,,,,,,,,,
0,-8.47,85.144,,,,,,,,,,,,,
0,-8.171,85.036,,,,,,,,,,,,,
0,-8.051,85.031,,,,,,,,,,,,,
0,-7.345,84.955,,,,,,,,,,,,,
0,-6.424,84.964,,,,,,,,,,,,,
0,-5.874,84.933,,,,,,,,,,,,,
0,-5.649,84.827,,,,,,,,,,,,,
0,-4.95,84.421,,,,,,,,,,,,,
0,-4.842,84.334,,,,,,,,,,,,,
0,-4.502,84.27,,,,,,,,,,,,,
0,-3.967,84.176,,,,,,,,,,,,,
0,-3.822,84.165,,,,,,,,,,,,,
0,-2.999,84.171,,,,,,,,,,,,,
0,-1.627,84.138,,,,,,,,,,,,,
0,-0.165,84.209,,,,,,,,,,,,,
0,5.433,83.848,,,,,,,,,,,,,
0,5.68,83.826,,,,,,,,,,,,,
0,6.335,83.83,,,,,,,,,,,,,
0,6.674,83.854,,,,,,,,,,,,,
0,7.262,84.232,,,,,,,,,,,,,
0,7.783,84.56,,,,,,,,,,,,,
0,8.362,84.691,,,,,,,,,,,,,
0,8.83,84.805,,,,,,,,,,,,,
0,9.122,84.915,,,,,,,,,,,,,
0,9.884,85.221,,,,,,,,,,,,,
0,10.852,85.591,,,,,,,,,,,,,
0,10.938,85.618,,,,,,,,,,,,,
0,11.083,85.619,,,,,,,,,,,,,
0,11.691,85.625,,,,,,,,,,,,,
0,12.282,85.632,,,,,,,,,,,,,
0,12.471,85.631,,,,,,,,,,,,,
0,12.59,85.629,,,,,,,,,,,,,
0,13.609,85.592,,,,,,,,,,,,,
0,14.393,85.542,,,,,,,,,,,,,
0,14.728,85.534,,,,,,,,,,,,,
0,15.278,85.516,,,,,,,,,,,,,
0,15.74,85.511,,,,,,,,,,,,,
0,16.491,85.463,,,,,,,,,,,,,
0,16.63,85.451,,,,,,,,,,,,,
0,16.689,85.446,,,,,,,,,,,,,
0,17.503,85.429,,,,,,,,,,,,,
0,17.931,85.42,,,,,,,,,,,,,
0,18.37,85.365,,,,,,,,,,,,,
0,19.177,85.283,,,,,,,,,,,,,
0,19.245,85.272,,,,,,,,,,,,,
0,19.402,85.258,,,,,,,,,,,,,
0,20.069,85.145,,,,,,,,,,,,,
0,20.7,85.092,,,,,,,,,,,,,
0,20.908,85.086,,,,,,,,,,,,,
0,21.003,85.099,,,,,,,,,,,,,
0,21.821,85.162,,,,,,,,,,,,,
0,22.301,85.089,,,,,,,,,,,,,
0,22.702,85.089,,,,,,,,,,,,,
0,23.606,85.1,,,,,,,,,,,,,
0,23.611,85.1,,,,,,,,,,,,,
0,23.651,85.099,,,,,,,,,,,,,
0,24.699,85.079,,,,,,,,,,,,,
0,24.824,85.086,,,,,,,,,,,,,
0,25,85.102,,,,,,,,,,,,,
0.4,4,400,FALSE,FALSE,,93,,,,,0,,,,0
0,-25,84.912,,,,,,,,,,,,,
0,-24.392,84.942,,,,,,,,,,,,,
0,-23.468,84.95,,,,,,,,,,,,,
0,-23.461,84.95,,,,,,,,,,,,,
0,-23.439,84.949,,,,,,,,,,,,,
0,-22.678,84.912,,,,,,,,,,,,,
0,-22.425,84.9,,,,,,,,,,,,,
0,-21.783,84.907,,,,,,,,,,,,,
0,-21.345,84.912,,,,,,,,,,,,,
0,-20.821,84.94,,,,,,,,,,,,,
0,-20.072,84.958,,,,,,,,,,,,,
0,-19.813,84.955,,,,,,,,,,,,,
0,-19.05,84.94,,,,,,,,,,,,,
0,-18.705,84.941,,,,,,,,,,,,,
0,-18.455,84.942,,,,,,,,,,,,,
0,-17.683,84.937,,,,,,,,,,,,,
0,-16.678,84.949,,,,,,,,,,,,,
0,-16.654,84.95,,,,,,,,,,,,,
0,-16.621,84.951,,,,,,,,,,,,,
0,-16.009,84.974,,,,,,,,,,,,,
0,-15.642,85.075,,,,,,,,,,,,,
0,-15.278,85.129,,,,,,,,,,,,,
0,-15.07,85.193,,,,,,,,,,,,,
0,-14.358,85.357,,,,,,,,,,,,,
0,-13.767,85.503,,,,,,,,,,,,,
0,-13.544,85.536,,,,,,,,,,,,,
0,-13.219,85.54,,,,,,,,,,,,,
0,-12.629,85.534,,,,,,,,,,,,,
0,-12.207,85.557,,,,,,,,,,,,,
0,-11.555,85.609,,,,,,,,,,,,,
0,-10.927,85.569,,,,,,,,,,,,,
0,-10.362,85.552,,,,,,,,,,,,,
0,-9.759,85.327,,,,,,,,,,,,,
0,-9.448,85.186,,,,,,,,,,,,,
0,-8.981,84.999,,,,,,,,,,,,,
0,-8.874,84.999,,,,,,,,,,,,,
0,-8.797,84.999,,,,,,,,,,,,,
0,-7.709,84.991,,,,,,,,,,,,,
0,-7.337,84.844,,,,,,,,,,,,,
0,-5.957,84.096,,,,,,,,,,,,,
0,-5.699,84.022,,,,,,,,,,,,,
0,-5.002,84.211,,,,,,,,,,,,,
0,-1.377,84.374,,,,,,,,,,,,,
0,2.01,84.207,,,,,,,,,,,,,
0,3.973,84.282,,,,,,,,,,,,,
0,4.119,84.288,,,,,,,,,,,,,
0,4.281,84.343,,,,,,,,,,,,,
0,5.809,84.578,,,,,,,,,,,,,
0,7.72,85.281,,,,,,,,,,,,,
0,8.04,85.392,,,,,,,,,,,,,
0,8.274,85.46,,,,,,,,,,,,,
0,8.366,85.471,,,,,,,,,,,,,
0,9.24,85.578,,,,,,,,,,,,,
0,9.846,85.641,,,,,,,,,,,,,
0,10.252,85.721,,,,,,,,,,,,,
0,10.832,85.722,,,,,,,,,,,,,
0,11.09,85.676,,,,,,,,,,,,,
0,11.65,85.672,,,,,,,,,,,,,
0,11.688,85.67,,,,,,,,,,,,,
0,11.706,85.669,,,,,,,,,,,,,
0,12.785,85.644,,,,,,,,,,,,,
0,13.693,85.664,,,,,,,,,,,,,
0,13.912,85.665,,,,,,,,,,,,,
0,14.176,85.656,,,,,,,,,,,,,
0,14.611,85.643,,,,,,,,,,,,,
0,15.094,85.638,,,,,,,,,,,,,
0,15.421,85.616,,,,,,,,,,,,,
0,15.499,85.628,,,,,,,,,,,,,
0,16.559,85.575,,,,,,,,,,,,,
0,16.911,85.5,,,,,,,,,,,,,
0,17.581,85.387,,,,,,,,,,,,,
0,17.679,85.349,,,,,,,,,,,,,
0,17.864,85.23,,,,,,,,,,,,,
0,18.193,85.061,,,,,,,,,,,,,
0,18.37,85.057,,,,,,,,,,,,,
0,18.999,85.067,,,,,,,,,,,,,
0,19.387,85.107,,,,,,,,,,,,,
0,19.944,85.109,,,,,,,,,,,,,
0,20.845,85.085,,,,,,,,,,,,,
0,20.883,85.079,,,,,,,,,,,,,
0,20.936,85.082,,,,,,,,,,,,,
0,21.431,85.107,,,,,,,,,,,,,
0,21.777,85.106,,,,,,,,,,,,,
0,22.077,85.112,,,,,,,,,,,,,
0,22.227,85.108,,,,,,,,,,,,,
0,22.889,85.084,,,,,,,,,,,,,
0,23.442,85.07,,,,,,,,,,,,,
0,23.702,85.072,,,,,,,,,,,,,
0,24.227,85.057,,,,,,,,,,,,,
0,24.41,85.048,,,,,,,,,,,,,
0,24.712,85.027,,,,,,,,,,,,,
0,24.936,85.023,,,,,,,,,,,,,
0,25,85.019,,,,,,,,,,,,,
0.5,5,500,FALSE,FALSE,,87,,,,,0,,,,0
0,-25,84.894,,,,,,,,,,,,,
0,-24.827,84.885,,,,,,,,,,,,,
0,-24.771,84.884,,,,,,,,,,,,,
0,-24.006,84.948,,,,,,,,,,,,,
0,-23.236,84.975,,,,,,,,,,,,,
0,-23.156,84.978,,,,,,,,,,,,,
0,-23.074,84.975,,,,,,,,,,,,,
0,-22.289,84.979,,,,,,,,,,,,,
0,-22.118,84.992,,,,,,,,,,,,,
0,-21.344,84.972,,,,,,,,,,,,,
0,-20.468,84.905,,,,,,,,,,,,,
0,-20.315,84.905,,,,,,,,,,,,,
0,-19.55,84.905,,,,,,,,,,,,,
0,-19.019,84.896,,,,,,,,,,,,,
0,-17.835,84.902,,,,,,,,,,,,,
0,-17.592,84.895,,,,,,,,,,,,,
0,-16.921,84.911,,,,,,,,,,,,,
0,-16.475,84.948,,,,,,,,,,,,,
0,-15.933,84.94,,,,,,,,,,,,,
0,-15.547,84.94,,,,,,,,,,,,,
0,-15.234,85.074,,,,,,,,,,,,,
0,-14.477,85.362,,,,,,,,,,,,,
0,-14.296,85.387,,,,,,,,,,,,,
0,-13.294,85.486,,,,,,,,,,,,,
0,-12.654,85.485,,,,,,,,,,,,,
0,-12.135,85.468,,,,,,,,,,,,,
0,-11.768,85.47,,,,,,,,,,,,,
0,-11.124,85.505,,,,,,,,,,,,,
0,-10.137,85.275,,,,,,,,,,,,,
0,-10.114,85.27,,,,,,,,,,,,,
0,-10.1,85.263,,,,,,,,,,,,,
0,-9.974,85.19,,,,,,,,,,,,,
0,-9.221,84.747,,,,,,,,,,,,,
0,-9.151,84.708,,,,,,,,,,,,,
0,-9.086,84.703,,,,,,,,,,,,,
0,-7.78,84.867,,,,,,,,,,,,,
0,-7.597,84.889,,,,,,,,,,,,,
0,-7.574,84.891,,,,,,,,,,,,,
0,-4.777,84.296,,,,,,,,,,,,,
0,-4.398,84.296,,,,,,,,,,,,,
0,-4.18,84.282,,,,,,,,,,,,,
0,-2.579,84.646,,,,,,,,,,,,,
0,2.045,84.592,,,,,,,,,,,,,
0,3.831,84.914,,,,,,,,,,,,,
0,7.287,84.859,,,,,,,,,,,,,
0,7.655,84.902,,,,,,,,,,,,,
0,7.694,84.889,,,,,,,,,,,,,
0,8.423,85.051,,,,,,,,,,,,,
0,8.701,85.138,,,,,,,,,,,,,
0,9.034,85.25,,,,,,,,,,,,,
0,9.631,85.43,,,,,,,,,,,,,
0,10.132,85.499,,,,,,,,,,,,,
0,10.541,85.555,,,,,,,,,,,,,
0,11.001,85.56,,,,,,,,,,,,,
0,11.435,85.565,,,,,,,,,,,,,
0,11.898,85.565,,,,,,,,,,,,,
0,12.325,85.565,,,,,,,,,,,,,
0,12.732,85.565,,,,,,,,,,,,,
0,13.111,85.539,,,,,,,,,,,,,
0,13.57,85.297,,,,,,,,,,,,,
0,13.913,85.206,,,,,,,,,,,,,
0,14.402,85.066,,,,,,,,,,,,,
0,14.903,84.934,,,,,,,,,,,,,
0,15.259,84.951,,,,,,,,,,,,,
0,15.774,84.922,,,,,,,,,,,,,
0,16.121,84.868,,,,,,,,,,,,,
0,16.717,84.86,,,,,,,,,,,,,
0,17.556,84.897,,,,,,,,,,,,,
0,17.749,84.906,,,,,,,,,,,,,
0,17.887,84.915,,,,,,,,,,,,,
0,18.603,84.908,,,,,,,,,,,,,
0,18.738,84.895,,,,,,,,,,,,,
0,19.848,84.896,,,,,,,,,,,,,
0,20.475,84.9,,,,,,,,,,,,,
0,20.791,84.901,,,,,,,,,,,,,
0,21.355,84.892,,,,,,,,,,,,,
0,21.423,84.89,,,,,,,,,,,,,
0,21.488,84.893,,,,,,,,,,,,,
0,22.281,84.911,,,,,,,,,,,,,
0,23.128,84.88,,,,,,,,,,,,,
0,23.134,84.88,,,,,,,,,,,,,
0,23.14,84.88,,,,,,,,,,,,,
0,23.337,84.875,,,,,,,,,,,,,
0,23.952,84.86,,,,,,,,,,,,,
0,23.979,84.86,,,,,,,,,,,,,
0,24.044,84.862,,,,,,,,,,,,,
0,25,84.882,,,,,,,,,,,,,
0.6,6,600,FALSE,FALSE,,85,,,,,0,,,,0
0,-25,85.069,,,,,,,,,,,,,
0,-24.393,85.053,,,,,,,,,,,,,
0,-24.213,85.031,,,,,,,,,,,,,
0,-23.824,85.032,,,,,,,,,,,,,
0,-23.435,85.068,,,,,,,,,,,,,
0,-22.53,85.161,,,,,,,,,,,,,
0,-22.051,85.152,,,,,,,,,,,,,
0,-21.6,85.151,,,,,,,,,,,,,
0,-20.968,85.056,,,,,,,,,,,,,
0,-20.45,85.025,,,,,,,,,,,,,
0,-19.548,85.03,,,,,,,,,,,,,
0,-19.048,85.016,,,,,,,,,,,,,
0,-18.573,85.107,,,,,,,,,,,,,
0,-17.604,85.181,,,,,,,,,,,,,
0,-17.087,85.149,,,,,,,,,,,,,
0,-16.717,85.046,,,,,,,,,,,,,
0,-16.124,84.94,,,,,,,,,,,,,
0,-15.939,84.933,,,,,,,,,,,,,
0,-15.323,85.1,,,,,,,,,,,,,
0,-14.811,85.251,,,,,,,,,,,,,
0,-14.561,85.247,,,,,,,,,,,,,
0,-13.683,85.238,,,,,,,,,,,,,
0,-12.483,85.35,,,,,,,,,,,,,
0,-12.033,85.235,,,,,,,,,,,,,
0,-11.659,85.14,,,,,,,,,,,,,
0,-11.416,85.109,,,,,,,,,,,,,
0,-11.282,85.065,,,,,,,,,,,,,
0,-10.592,84.826,,,,,,,,,,,,,
0,-9.862,84.681,,,,,,,,,,,,,
0,-9.732,84.677,,,,,,,,,,,,,
0,-9.186,84.603,,,,,,,,,,,,,
0,-8.97,84.572,,,,,,,,,,,,,
0,-8.49,84.521,,,,,,,,,,,,,
0,-7.459,84.572,,,,,,,,,,,,,
0,-6.765,84.467,,,,,,,,,,,,,
0,-6.494,84.478,,,,,,,,,,,,,
0,-5.717,84.169,,,,,,,,,,,,,
0,-5.336,83.96,,,,,,,,,,,,,
0,-4.466,83.962,,,,,,,,,,,,,
0,0.237,84.044,,,,,,,,,,,,,
0,1.429,84.019,,,,,,,,,,,,,
0,4.064,84.072,,,,,,,,,,,,,
0,4.244,84.107,,,,,,,,,,,,,
0,4.664,84.174,,,,,,,,,,,,,
0,5.675,84.301,,,,,,,,,,,,,
0,6.31,84.437,,,,,,,,,,,,,
0,6.834,84.566,,,,,,,,,,,,,
0,7.284,84.703,,,,,,,,,,,,,
0,7.785,84.862,,,,,,,,,,,,,
0,8.166,85.005,,,,,,,,,,,,,
0,8.973,85.204,,,,,,,,,,,,,
0,9.182,85.263,,,,,,,,,,,,,
0,9.278,85.267,,,,,,,,,,,,,
0,10.11,85.33,,,,,,,,,,,,,
0,10.199,85.33,,,,,,,,,,,,,
0,11.465,85.382,,,,,,,,,,,,,
0,11.659,85.383,,,,,,,,,,,,,
0,12.497,85.322,,,,,,,,,,,,,
0,12.571,85.308,,,,,,,,,,,,,
0,13.287,85.238,,,,,,,,,,,,,
0,14.042,85.119,,,,,,,,,,,,,
0,14.079,85.11,,,,,,,,,,,,,
0,14.893,84.957,,,,,,,,,,,,,
0,14.929,84.95,,,,,,,,,,,,,
0,14.931,84.95,,,,,,,,,,,,,
0,15.873,84.99,,,,,,,,,,,,,
0,16.416,84.921,,,,,,,,,,,,,
0,16.895,84.922,,,,,,,,,,,,,
0,17.331,84.878,,,,,,,,,,,,,
0,17.88,84.772,,,,,,,,,,,,,
0,18.678,84.861,,,,,,,,,,,,,
0,18.733,84.867,,,,,,,,,,,,,
0,18.771,84.864,,,,,,,,,,,,,
0,19.587,84.873,,,,,,,,,,,,,
0,19.63,84.872,,,,,,,,,,,,,
0,20.754,84.884,,,,,,,,,,,,,
0,21.069,84.897,,,,,,,,,,,,,
0,21.645,84.844,,,,,,,,,,,,,
0,21.928,84.85,,,,,,,,,,,,,
0,22.586,84.793,,,,,,,,,,,,,
0,23.355,84.876,,,,,,,,,,,,,
0,23.547,84.867,,,,,,,,,,,,,
0,24.195,84.88,,,,,,,,,,,,,
0,24.501,84.903,,,,,,,,,,,,,
