0,14.642,168.312,,,,,,,,,,,,,,,,,,,
0,14.723,168.312,,,,,,,,,,,,,,,,,,,
0,15.685,168.326,,,,,,,,,,,,,,,,,,,
0,16.563,168.322,,,,,,,,,,,,,,,,,,,
0,16.785,168.315,,,,,,,,,,,,,,,,,,,
0,17.443,168.189,,,,,,,,,,,,,,,,,,,
0,18.087,168.077,,,,,,,,,,,,,,,,,,,
0,18.302,168.073,,,,,,,,,,,,,,,,,,,
0,19.075,168.097,,,,,,,,,,,,,,,,,,,
0,19.771,168.118,,,,,,,,,,,,,,,,,,,
0,20.019,168.127,,,,,,,,,,,,,,,,,,,
0,20.303,168.153,,,,,,,,,,,,,,,,,,,
0,21.195,168.198,,,,,,,,,,,,,,,,,,,
0,22.013,168.144,,,,,,,,,,,,,,,,,,,
0,22.449,168.147,,,,,,,,,,,,,,,,,,,
0,23.152,168.163,,,,,,,,,,,,,,,,,,,
0,23.691,168.167,,,,,,,,,,,,,,,,,,,
0,24.025,168.163,,,,,,,,,,,,,,,,,,,
0,24.788,168.143,,,,,,,,,,,,,,,,,,,
0,25,168.134,,,,,,,,,,,,,,,,,,,
0.1,1,100,,,,88,,,,,0,,,óÑêÏêÖån,çªêÏÅiû[êÏçáó¨Åj,,,,,0,0
0,-25,168.489,,,,,,,,,,,,,,,,,,,
0,-24.517,168.49,,,,,,,,,,,,,,,,,,,
0,-24.221,168.484,,,,,,,,,,,,,,,,,,,
0,-24.068,168.488,,,,,,,,,,,,,,,,,,,
0,-23.224,168.463,,,,,,,,,,,,,,,,,,,
0,-22.578,168.476,,,,,,,,,,,,,,,,,,,
0,-22.243,168.434,,,,,,,,,,,,,,,,,,,
0,-21.592,168.438,,,,,,,,,,,,,,,,,,,
0,-21.224,168.416,,,,,,,,,,,,,,,,,,,
0,-21.053,168.412,,,,,,,,,,,,,,,,,,,
0,-20.16,168.368,,,,,,,,,,,,,,,,,,,
0,-19.502,168.305,,,,,,,,,,,,,,,,,,,
0,-19.099,168.201,,,,,,,,,,,,,,,,,,,
0,-18.215,168.121,,,,,,,,,,,,,,,,,,,
0,-18.016,168.106,,,,,,,,,,,,,,,,,,,
0,-17.838,168.089,,,,,,,,,,,,,,,,,,,
0,-16.718,168.025,,,,,,,,,,,,,,,,,,,
0,-15.436,167.97,,,,,,,,,,,,,,,,,,,
0,-15.433,167.97,,,,,,,,,,,,,,,,,,,
0,-15.431,167.97,,,,,,,,,,,,,,,,,,,
0,-14.209,167.82,,,,,,,,,,,,,,,,,,,
0,-13.485,167.728,,,,,,,,,,,,,,,,,,,
0,-12.965,167.723,,,,,,,,,,,,,,,,,,,
0,-12.038,167.765,,,,,,,,,,,,,,,,,,,
0,-11.734,167.774,,,,,,,,,,,,,,,,,,,
0,-11.498,167.78,,,,,,,,,,,,,,,,,,,
0,-10.47,167.74,,,,,,,,,,,,,,,,,,,
0,-9.246,167.701,,,,,,,,,,,,,,,,,,,
0,-9.234,167.7,,,,,,,,,,,,,,,,,,,
0,-9.229,167.7,,,,,,,,,,,,,,,,,,,
0,-8.077,167.753,,,,,,,,,,,,,,,,,,,
0,-7.522,167.74,,,,,,,,,,,,,,,,,,,
0,-6.93,167.863,,,,,,,,,,,,,,,,,,,
0,-5.844,167.806,,,,,,,,,,,,,,,,,,,
0,-5.783,167.794,,,,,,,,,,,,,,,,,,,
0,-5.649,167.83,,,,,,,,,,,,,,,,,,,
0,-4.585,168.115,,,,,,,,,,,,,,,,,,,
0,-3.799,168.202,,,,,,,,,,,,,,,,,,,
0,-3.377,168.236,,,,,,,,,,,,,,,,,,,
0,-2.865,168.091,,,,,,,,,,,,,,,,,,,
0,-2.129,167.886,,,,,,,,,,,,,,,,,,,
0,-1.586,167.24,,,,,,,,,,,,,,,,,,,
0,-0.79,166.284,,,,,,,,,,,,,,,,,,,
0,0.311,166.178,,,,,,,,,,,,,,,,,,,
0,0.494,166.16,,,,,,,,,,,,,,,,,,,
0,0.635,166.27,,,,,,,,,,,,,,,,,,,
0,1.768,167.041,,,,,,,,,,,,,,,,,,,
0,2.69,168.242,,,,,,,,,,,,,,,,,,,
0,2.993,168.673,,,,,,,,,,,,,,,,,,,
0,3.439,168.622,,,,,,,,,,,,,,,,,,,
0,4.169,168.534,,,,,,,,,,,,,,,,,,,
0,4.511,168.515,,,,,,,,,,,,,,,,,,,
0,5.28,168.513,,,,,,,,,,,,,,,,,,,
0,6.136,168.535,,,,,,,,,,,,,,,,,,,
0,6.408,168.493,,,,,,,,,,,,,,,,,,,
0,7.182,168.197,,,,,,,,,,,,,,,,,,,
0,7.628,168.111,,,,,,,,,,,,,,,,,,,
0,8.606,167.868,,,,,,,,,,,,,,,,,,,
0,8.768,167.77,,,,,,,,,,,,,,,,,,,
0,9.584,167.788,,,,,,,,,,,,,,,,,,,
0,9.95,167.762,,,,,,,,,,,,,,,,,,,
0,10.144,167.77,,,,,,,,,,,,,,,,,,,
0,11.183,167.715,,,,,,,,,,,,,,,,,,,
0,12.029,167.779,,,,,,,,,,,,,,,,,,,
0,12.421,167.779,,,,,,,,,,,,,,,,,,,
0,13.174,167.768,,,,,,,,,,,,,,,,,,,
0,13.586,167.728,,,,,,,,,,,,,,,,,,,
0,13.872,167.749,,,,,,,,,,,,,,,,,,,
0,14.673,167.694,,,,,,,,,,,,,,,,,,,
0,15.717,167.78,,,,,,,,,,,,,,,,,,,
0,15.762,167.783,,,,,,,,,,,,,,,,,,,
0,15.83,167.791,,,,,,,,,,,,,,,,,,,
0,16.916,167.702,,,,,,,,,,,,,,,,,,,
0,17.464,167.624,,,,,,,,,,,,,,,,,,,
0,18.08,167.55,,,,,,,,,,,,,,,,,,,
0,19.213,167.397,,,,,,,,,,,,,,,,,,,
0,19.262,167.391,,,,,,,,,,,,,,,,,,,
0,19.358,167.38,,,,,,,,,,,,,,,,,,,
0,20.344,167.414,,,,,,,,,,,,,,,,,,,
0,21.029,167.55,,,,,,,,,,,,,,,,,,,
0,21.436,167.578,,,,,,,,,,,,,,,,,,,
0,22.013,167.655,,,,,,,,,,,,,,,,,,,
0,22.555,167.689,,,,,,,,,,,,,,,,,,,
0,22.798,167.702,,,,,,,,,,,,,,,,,,,
0,23.729,167.719,,,,,,,,,,,,,,,,,,,
0,24.519,167.773,,,,,,,,,,,,,,,,,,,
0,24.911,167.8,,,,,,,,,,,,,,,,,,,
0,25,167.809,,,,,,,,,,,,,,,,,,,
0.2,2,200,,,,93,,,,,0,,,óÑêÏêÖån,çªêÏÅiû[êÏçáó¨Åj,,,,,0,0
0,-25,168.299,,,,,,,,,,,,,,,,,,,
0,-24.132,168.312,,,,,,,,,,,,,,,,,,,
0,-22.965,168.329,,,,,,,,,,,,,,,,,,,
0,-22.834,168.33,,,,,,,,,,,,,,,,,,,
0,-22.727,168.331,,,,,,,,,,,,,,,,,,,
0,-21.966,168.262,,,,,,,,,,,,,,,,,,,
0,-21.141,168.303,,,,,,,,,,,,,,,,,,,
0,-21.094,168.306,,,,,,,,,,,,,,,,,,,
0,-21.036,168.314,,,,,,,,,,,,,,,,,,,
0,-19.869,168.296,,,,,,,,,,,,,,,,,,,
0,-18.916,168.266,,,,,,,,,,,,,,,,,,,
0,-18.582,168.244,,,,,,,,,,,,,,,,,,,
0,-18.184,168.236,,,,,,,,,,,,,,,,,,,
0,-17.581,168.294,,,,,,,,,,,,,,,,,,,
0,-17.079,168.267,,,,,,,,,,,,,,,,,,,
0,-16.701,168.299,,,,,,,,,,,,,,,,,,,
0,-16.26,168.234,,,,,,,,,,,,,,,,,,,
0,-15.678,168.223,,,,,,,,,,,,,,,,,,,
0,-15.241,168.237,,,,,,,,,,,,,,,,,,,
0,-14.471,168.262,,,,,,,,,,,,,,,,,,,
0,-13.425,168.39,,,,,,,,,,,,,,,,,,,
0,-13.281,168.384,,,,,,,,,,,,,,,,,,,
0,-13.082,168.367,,,,,,,,,,,,,,,,,,,
0,-12.131,168.245,,,,,,,,,,,,,,,,,,,
0,-11.461,168.263,,,,,,,,,,,,,,,,,,,
0,-10.942,168.306,,,,,,,,,,,,,,,,,,,
0,-10.505,168.303,,,,,,,,,,,,,,,,,,,
0,-9.634,168.292,,,,,,,,,,,,,,,,,,,
0,-8.62,168.24,,,,,,,,,,,,,,,,,,,
0,-8.376,168.22,,,,,,,,,,,,,,,,,,,
0,-8.051,168.244,,,,,,,,,,,,,,,,,,,
0,-7.284,168.285,,,,,,,,,,,,,,,,,,,
0,-6.693,168.378,,,,,,,,,,,,,,,,,,,
0,-6.162,168.433,,,,,,,,,,,,,,,,,,,
0,-5.819,168.608,,,,,,,,,,,,,,,,,,,
0,-4.967,169.042,,,,,,,,,,,,,,,,,,,
0,-3.796,169.099,,,,,,,,,,,,,,,,,,,
0,-3.755,169.102,,,,,,,,,,,,,,,,,,,
0,-3.698,169.094,,,,,,,,,,,,,,,,,,,
0,-2.879,169.024,,,,,,,,,,,,,,,,,,,
0,-2.108,168.812,,,,,,,,,,,,,,,,,,,
0,-2,168.782,,,,,,,,,,,,,,,,,,,
0,-1.903,168.626,,,,,,,,,,,,,,,,,,,
0,-0.737,167.294,,,,,,,,,,,,,,,,,,,
0,0.252,167.236,,,,,,,,,,,,,,,,,,,
0,0.505,167.207,,,,,,,,,,,,,,,,,,,
0,0.855,167.36,,,,,,,,,,,,,,,,,,,
0,1.462,167.55,,,,,,,,,,,,,,,,,,,
0,1.847,168.402,,,,,,,,,,,,,,,,,,,
0,2.316,169.378,,,,,,,,,,,,,,,,,,,
0,3.018,169.509,,,,,,,,,,,,,,,,,,,
0,3.187,169.568,,,,,,,,,,,,,,,,,,,
0,3.267,169.563,,,,,,,,,,,,,,,,,,,
0,4.139,169.502,,,,,,,,,,,,,,,,,,,
0,4.685,169.487,,,,,,,,,,,,,,,,,,,
0,5.084,169.47,,,,,,,,,,,,,,,,,,,
0,5.881,169.371,,,,,,,,,,,,,,,,,,,
0,6.061,169.355,,,,,,,,,,,,,,,,,,,
0,6.29,169.251,,,,,,,,,,,,,,,,,,,
0,7.085,168.886,,,,,,,,,,,,,,,,,,,
0,7.694,168.66,,,,,,,,,,,,,,,,,,,
0,8.184,168.508,,,,,,,,,,,,,,,,,,,
0,8.545,168.463,,,,,,,,,,,,,,,,,,,
0,9.385,168.339,,,,,,,,,,,,,,,,,,,
0,10.564,168.31,,,,,,,,,,,,,,,,,,,
0,10.564,168.31,,,,,,,,,,,,,,,,,,,
0,10.564,168.31,,,,,,,,,,,,,,,,,,,
0,11.526,168.287,,,,,,,,,,,,,,,,,,,
0,12.423,168.286,,,,,,,,,,,,,,,,,,,
0,12.506,168.283,,,,,,,,,,,,,,,,,,,
0,12.568,168.28,,,,,,,,,,,,,,,,,,,
0,13.766,168.235,,,,,,,,,,,,,,,,,,,
0,14.794,168.222,,,,,,,,,,,,,,,,,,,
0,15.054,168.232,,,,,,,,,,,,,,,,,,,
0,15.411,168.275,,,,,,,,,,,,,,,,,,,
0,16.032,168.416,,,,,,,,,,,,,,,,,,,
0,16.545,168.408,,,,,,,,,,,,,,,,,,,
0,16.876,168.428,,,,,,,,,,,,,,,,,,,
0,17.278,168.548,,,,,,,,,,,,,,,,,,,
0,17.78,168.701,,,,,,,,,,,,,,,,,,,
0,18.011,168.709,,,,,,,,,,,,,,,,,,,
0,18.744,168.597,,,,,,,,,,,,,,,,,,,
0,19.441,168.646,,,,,,,,,,,,,,,,,,,
0,19.712,168.67,,,,,,,,,,,,,,,,,,,
0,20.295,168.736,,,,,,,,,,,,,,,,,,,
0,20.635,168.744,,,,,,,,,,,,,,,,,,,
0,20.933,168.775,,,,,,,,,,,,,,,,,,,
0,21.497,168.812,,,,,,,,,,,,,,,,,,,
0,22.093,168.805,,,,,,,,,,,,,,,,,,,
0,22.493,168.798,,,,,,,,,,,,,,,,,,,
0,22.817,168.78,,,,,,,,,,,,,,,,,,,
0,23.801,168.771,,,,,,,,,,,,,,,,,,,
0,25,168.778,,,,,,,,,,,,,,,,,,,
0.3,3,290,,,,88,,,,,0,,,óÑêÏêÖån,çªêÏÅiû[êÏçáó¨Åj,,,,,0,0
0,-25,170.701,,,,,,,,,,,,,,,,,,,
0,-24.86,170.703,,,,,,,,,,,,,,,,,,,
0,-23.762,170.723,,,,,,,,,,,,,,,,,,,
0,-23.586,170.718,,,,,,,,,,,,,,,,,,,
0,-22.573,170.601,,,,,,,,,,,,,,,,,,,
0,-22.324,170.571,,,,,,,,,,,,,,,,,,,
0,-22.299,170.569,,,,,,,,,,,,,,,,,,,
0,-21.116,170.616,,,,,,,,,,,,,,,,,,,
0,-20.976,170.634,,,,,,,,,,,,,,,,,,,
0,-19.917,170.539,,,,,,,,,,,,,,,,,,,
0,-19.679,170.626,,,,,,,,,,,,,,,,,,,
0,-18.715,170.792,,,,,,,,,,,,,,,,,,,
0,-18.377,170.828,,,,,,,,,,,,,,,,,,,
0,-17.529,171.113,,,,,,,,,,,,,,,,,,,
0,-17.098,171.148,,,,,,,,,,,,,,,,,,,
0,-16.343,171.246,,,,,,,,,,,,,,,,,,,
0,-15.812,171.23,,,,,,,,,,,,,,,,,,,
0,-15.144,171.25,,,,,,,,,,,,,,,,,,,
0,-14.504,171.243,,,,,,,,,,,,,,,,,,,
0,-13.94,171.229,,,,,,,,,,,,,,,,,,,
0,-13.203,171.209,,,,,,,,,,,,,,,,,,,
0,-12.753,171.18,,,,,,,,,,,,,,,,,,,
0,-11.899,171.146,,,,,,,,,,,,,,,,,,,
0,-11.558,171.135,,,,,,,,,,,,,,,,,,,
0,-10.582,171.104,,,,,,,,,,,,,,,,,,,
0,-10.353,171.1,,,,,,,,,,,,,,,,,,,
0,-9.295,171.082,,,,,,,,,,,,,,,,,,,
0,-9.171,171.073,,,,,,,,,,,,,,,,,,,
0,-7.994,171.039,,,,,,,,,,,,,,,,,,,
0,-7.971,171.041,,,,,,,,,,,,,,,,,,,
0,-7.715,171.04,,,,,,,,,,,,,,,,,,,
0,-6.805,171.038,,,,,,,,,,,,,,,,,,,
0,-6.663,171.044,,,,,,,,,,,,,,,,,,,
0,-5.679,171.047,,,,,,,,,,,,,,,,,,,
0,-5.354,171.046,,,,,,,,,,,,,,,,,,,
0,-4.528,170.956,,,,,,,,,,,,,,,,,,,
0,-3.996,170.849,,,,,,,,,,,,,,,,,,,
0,-3.367,170.54,,,,,,,,,,,,,,,,,,,
0,-2.568,169.964,,,,,,,,,,,,,,,,,,,
0,-2.209,169.756,,,,,,,,,,,,,,,,,,,
0,-1.07,168.352,,,,,,,,,,,,,,,,,,,
0,-1.027,168.306,,,,,,,,,,,,,,,,,,,
0,-1.02,168.299,,,,,,,,,,,,,,,,,,,
0,0.186,168.067,,,,,,,,,,,,,,,,,,,
0,0.312,168.058,,,,,,,,,,,,,,,,,,,
0,1.366,168.392,,,,,,,,,,,,,,,,,,,
0,1.551,168.601,,,,,,,,,,,,,,,,,,,
0,2.455,169.646,,,,,,,,,,,,,,,,,,,
0,2.672,169.747,,,,,,,,,,,,,,,,,,,
0,3.607,170.087,,,,,,,,,,,,,,,,,,,
0,3.893,170.33,,,,,,,,,,,,,,,,,,,
0,4.768,170.783,,,,,,,,,,,,,,,,,,,
0,5.139,170.747,,,,,,,,,,,,,,,,,,,
0,5.942,170.771,,,,,,,,,,,,,,,,,,,
0,6.427,170.748,,,,,,,,,,,,,,,,,,,
0,7.18,170.24,,,,,,,,,,,,,,,,,,,
0,7.84,169.834,,,,,,,,,,,,,,,,,,,
0,8.406,169.788,,,,,,,,,,,,,,,,,,,
0,9.131,169.735,,,,,,,,,,,,,,,,,,,
0,9.581,169.706,,,,,,,,,,,,,,,,,,,
0,10.423,169.715,,,,,,,,,,,,,,,,,,,
0,10.776,169.73,,,,,,,,,,,,,,,,,,,
0,11.697,169.73,,,,,,,,,,,,,,,,,,,
0,11.941,169.72,,,,,,,,,,,,,,,,,,,
0,12.985,169.706,,,,,,,,,,,,,,,,,,,
0,13.137,169.71,,,,,,,,,,,,,,,,,,,
0,14.263,169.71,,,,,,,,,,,,,,,,,,,
0,14.316,169.711,,,,,,,,,,,,,,,,,,,
0,14.96,169.732,,,,,,,,,,,,,,,,,,,
0,15.465,169.749,,,,,,,,,,,,,,,,,,,
0,15.541,169.749,,,,,,,,,,,,,,,,,,,
0,16.602,169.746,,,,,,,,,,,,,,,,,,,
0,16.845,169.741,,,,,,,,,,,,,,,,,,,
0,17.737,169.778,,,,,,,,,,,,,,,,,,,
0,18.152,169.844,,,,,,,,,,,,,,,,,,,
0,18.858,169.867,,,,,,,,,,,,,,,,,,,
0,19.455,169.787,,,,,,,,,,,,,,,,,,,
0,19.99,169.768,,,,,,,,,,,,,,,,,,,
0,20.754,169.858,,,,,,,,,,,,,,,,,,,
0,21.103,169.875,,,,,,,,,,,,,,,,,,,
0,22.054,169.767,,,,,,,,,,,,,,,,,,,
0,22.225,169.759,,,,,,,,,,,,,,,,,,,
0,23.312,169.859,,,,,,,,,,,,,,,,,,,
0,23.326,169.86,,,,,,,,,,,,,,,,,,,
0,23.327,169.86,,,,,,,,,,,,,,,,,,,
0,24.503,169.793,,,,,,,,,,,,,,,,,,,
0,24.603,169.794,,,,,,,,,,,,,,,,,,,
0,25,169.822,,,,,,,,,,,,,,,,,,,
0.4,4,410,,,,89,,,,,0,,,óÑêÏêÖån,çªêÏÅiû[êÏçáó¨Åj,,,,,0,0
0,-25,171.718,,,,,,,,,,,,,,,,,,,
0,-23.152,171.383,,,,,,,,,,,,,,,,,,,
0,-21.911,171.14,,,,,,,,,,,,,,,,,,,
0,-21.405,171.338,,,,,,,,,,,,,,,,,,,
0,-20.663,171.431,,,,,,,,,,,,,,,,,,,
0,-19.962,171.654,,,,,,,,,,,,,,,,,,,
0,-19.663,171.754,,,,,,,,,,,,,,,,,,,
0,-19.245,171.867,,,,,,,,,,,,,,,,,,,
0,-18.981,171.964,,,,,,,,,,,,,,,,,,,
0,-18.561,172.086,,,,,,,,,,,,,,,,,,,
0,-18.049,172.13,,,,,,,,,,,,,,,,,,,
0,-17.749,172.117,,,,,,,,,,,,,,,,,,,
0,-17.331,172.072,,,,,,,,,,,,,,,,,,,
0,-17.059,172.077,,,,,,,,,,,,,,,,,,,
0,-16.137,172.087,,,,,,,,,,,,,,,,,,,
0,-15.63,172.086,,,,,,,,,,,,,,,,,,,
0,-15.053,172.124,,,,,,,,,,,,,,,,,,,
0,-14.914,172.106,,,,,,,,,,,,,,,,,,,
0,-13.481,171.992,,,,,,,,,,,,,,,,,,,
0,-13.46,171.99,,,,,,,,,,,,,,,,,,,
0,-13.457,171.99,,,,,,,,,,,,,,,,,,,
0,-12.766,171.863,,,,,,,,,,,,,,,,,,,
0,-12.013,171.761,,,,,,,,,,,,,,,,,,,
0,-11.333,171.751,,,,,,,,,,,,,,,,,,,
0,-10.937,171.71,,,,,,,,,,,,,,,,,,,
0,-10.645,171.723,,,,,,,,,,,,,,,,,,,
0,-9.999,171.731,,,,,,,,,,,,,,,,,,,
0,-9.169,171.741,,,,,,,,,,,,,,,,,,,
0,-8.747,171.75,,,,,,,,,,,,,,,,,,,
0,-8.492,171.76,,,,,,,,,,,,,,,,,,,
0,-7.513,171.8,,,,,,,,,,,,,,,,,,,
0,-7.02,171.788,,,,,,,,,,,,,,,,,,,
0,-6.5,171.739,,,,,,,,,,,,,,,,,,,
0,-6.342,171.725,,,,,,,,,,,,,,,,,,,
0,-5.508,171.791,,,,,,,,,,,,,,,,,,,
0,-4.873,171.854,,,,,,,,,,,,,,,,,,,
0,-4.416,171.699,,,,,,,,,,,,,,,,,,,
0,-4.206,171.625,,,,,,,,,,,,,,,,,,,
0,-3.307,171.531,,,,,,,,,,,,,,,,,,,
0,-2.766,171.4,,,,,,,,,,,,,,,,,,,
0,-2.219,171.028,,,,,,,,,,,,,,,,,,,
0,-2.086,170.948,,,,,,,,,,,,,,,,,,,
0,-1.398,170.54,,,,,,,,,,,,,,,,,,,
0,-0.321,170.03,,,,,,,,,,,,,,,,,,,
0,0.665,169.814,,,,,,,,,,,,,,,,,,,
0,1.442,169.805,,,,,,,,,,,,,,,,,,,
0,1.523,169.82,,,,,,,,,,,,,,,,,,,
0,2.184,170.55,,,,,,,,,,,,,,,,,,,
0,2.717,171,,,,,,,,,,,,,,,,,,,
0,3.69,171.445,,,,,,,,,,,,,,,,,,,
0,4.007,171.634,,,,,,,,,,,,,,,,,,,
0,4.395,171.779,,,,,,,,,,,,,,,,,,,
0,5.211,171.904,,,,,,,,,,,,,,,,,,,
0,5.879,171.929,,,,,,,,,,,,,,,,,,,
0,6.315,171.884,,,,,,,,,,,,,,,,,,,
0,6.549,171.9,,,,,,,,,,,,,,,,,,,
0,7.503,171.928,,,,,,,,,,,,,,,,,,,
0,8.033,171.848,,,,,,,,,,,,,,,,,,,
0,8.612,171.801,,,,,,,,,,,,,,,,,,,
0,8.702,171.819,,,,,,,,,,,,,,,,,,,
0,9.864,171.986,,,,,,,,,,,,,,,,,,,
0,10.194,172.02,,,,,,,,,,,,,,,,,,,
0,10.81,172.117,,,,,,,,,,,,,,,,,,,
0,10.842,172.122,,,,,,,,,,,,,,,,,,,
0,11.091,172.088,,,,,,,,,,,,,,,,,,,
0,12.317,171.917,,,,,,,,,,,,,,,,,,,
0,12.47,171.95,,,,,,,,,,,,,,,,,,,
0,12.989,172.014,,,,,,,,,,,,,,,,,,,
0,13.317,172.017,,,,,,,,,,,,,,,,,,,
0,13.888,172.01,,,,,,,,,,,,,,,,,,,
0,14.354,172.006,,,,,,,,,,,,,,,,,,,
0,14.49,172.01,,,,,,,,,,,,,,,,,,,
0,15.051,171.985,,,,,,,,,,,,,,,,,,,
0,15.152,171.98,,,,,,,,,,,,,,,,,,,
0,16.268,171.919,,,,,,,,,,,,,,,,,,,
0,16.627,171.892,,,,,,,,,,,,,,,,,,,
0,16.695,171.902,,,,,,,,,,,,,,,,,,,
0,17.295,171.938,,,,,,,,,,,,,,,,,,,
0,17.423,171.94,,,,,,,,,,,,,,,,,,,
0,18.758,171.948,,,,,,,,,,,,,,,,,,,
0,18.847,171.946,,,,,,,,,,,,,,,,,,,
0,18.977,171.94,,,,,,,,,,,,,,,,,,,
0,20.046,172.268,,,,,,,,,,,,,,,,,,,
0,21.507,172.382,,,,,,,,,,,,,,,,,,,
0,21.633,172.403,,,,,,,,,,,,,,,,,,,
0,21.887,172.44,,,,,,,,,,,,,,,,,,,
0,23.755,172.097,,,,,,,,,,,,,,,,,,,
0,24.553,172.103,,,,,,,,,,,,,,,,,,,
0,25,172.092,,,,,,,,,,,,,,,,,,,
0.5,5,500,,,,112,,,,,0,,,óÑêÏêÖån,çªêÏÅiû[êÏçáó¨Åj,,,,,0,0
0,-25,172.505,,,,,,,,,,,,,,,,,,,
0,-24.666,172.525,,,,,,,,,,,,,,,,,,,
0,-24.072,172.547,,,,,,,,,,,,,,,,,,,
0,-23.919,172.56,,,,,,,,,,,,,,,,,,,
0,-23.703,172.55,,,,,,,,,,,,,,,,,,,
0,-23.467,172.56,,,,,,,,,,,,,,,,,,,
0,-23.244,172.545,,,,,,,,,,,,,,,,,,,
0,-22.639,172.549,,,,,,,,,,,,,,,,,,,
0,-21.581,172.474,,,,,,,,,,,,,,,,,,,
0,-21.399,172.452,,,,,,,,,,,,,,,,,,,
0,-21.198,172.47,,,,,,,,,,,,,,,,,,,
0,-20.383,172.491,,,,,,,,,,,,,,,,,,,
0,-19.641,172.492,,,,,,,,,,,,,,,,,,,
0,-19.436,172.474,,,,,,,,,,,,,,,,,,,
0,-19.193,172.473,,,,,,,,,,,,,,,,,,,
0,-17.862,172.453,,,,,,,,,,,,,,,,,,,
0,-17.724,172.451,,,,,,,,,,,,,,,,,,,
0,-17.651,172.462,,,,,,,,,,,,,,,,,,,
0,-17.316,172.507,,,,,,,,,,,,,,,,,,,
0,-16.605,172.481,,,,,,,,,,,,,,,,,,,
0,-15.851,172.448,,,,,,,,,,,,,,,,,,,
0,-15.737,172.429,,,,,,,,,,,,,,,,,,,
0,-15.444,172.455,,,,,,,,,,,,,,,,,,,
0,-14.855,172.472,,,,,,,,,,,,,,,,,,,
0,-13.987,172.483,,,,,,,,,,,,,,,,,,,
0,-13.666,172.429,,,,,,,,,,,,,,,,,,,
0,-13.574,172.424,,,,,,,,,,,,,,,,,,,
0,-13.389,172.42,,,,,,,,,,,,,,,,,,,
0,-12.113,172.467,,,,,,,,,,,,,,,,,,,
0,-12.044,172.465,,,,,,,,,,,,,,,,,,,
0,-11.71,172.426,,,,,,,,,,,,,,,,,,,
0,-10.923,172.44,,,,,,,,,,,,,,,,,,,
0,-10.258,172.442,,,,,,,,,,,,,,,,,,,
0,-10.158,172.435,,,,,,,,,,,,,,,,,,,
0,-9.829,172.457,,,,,,,,,,,,,,,,,,,
0,-9.386,172.451,,,,,,,,,,,,,,,,,,,
0,-8.39,172.375,,,,,,,,,,,,,,,,,,,
0,-8.233,172.385,,,,,,,,,,,,,,,,,,,
