0,0,0,,,,85,,,,,0,,,0,0
0,-25,124.235,,,,,,,,,,,,,
0,-24.404,124.125,,,,,,,,,,,,,
0,-23.932,124.075,,,,,,,,,,,,,
0,-23.002,123.974,,,,,,,,,,,,,
0,-22.89,123.976,,,,,,,,,,,,,
0,-22.679,123.976,,,,,,,,,,,,,
0,-21.735,123.977,,,,,,,,,,,,,
0,-20.664,123.933,,,,,,,,,,,,,
0,-20.525,123.932,,,,,,,,,,,,,
0,-20.4,123.925,,,,,,,,,,,,,
0,-19.515,123.915,,,,,,,,,,,,,
0,-19.065,123.898,,,,,,,,,,,,,
0,-18.515,123.906,,,,,,,,,,,,,
0,-17.581,123.899,,,,,,,,,,,,,
0,-17.535,123.899,,,,,,,,,,,,,
0,-17.445,123.899,,,,,,,,,,,,,
0,-16.543,123.931,,,,,,,,,,,,,
0,-15.954,123.884,,,,,,,,,,,,,
0,-15.586,123.887,,,,,,,,,,,,,
0,-15.029,123.891,,,,,,,,,,,,,
0,-14.424,123.902,,,,,,,,,,,,,
0,-13.936,123.904,,,,,,,,,,,,,
0,-13.093,123.91,,,,,,,,,,,,,
0,-12.066,123.895,,,,,,,,,,,,,
0,-11.837,123.884,,,,,,,,,,,,,
0,-11.692,123.887,,,,,,,,,,,,,
0,-10.932,123.896,,,,,,,,,,,,,
0,-10.212,123.857,,,,,,,,,,,,,
0,-10.019,123.845,,,,,,,,,,,,,
0,-9.709,123.833,,,,,,,,,,,,,
0,-8.927,123.833,,,,,,,,,,,,,
0,-8.392,123.82,,,,,,,,,,,,,
0,-7.723,123.81,,,,,,,,,,,,,
0,-6.761,123.893,,,,,,,,,,,,,
0,-6.573,123.907,,,,,,,,,,,,,
0,-6.438,123.901,,,,,,,,,,,,,
0,-5.554,123.865,,,,,,,,,,,,,
0,-4.663,123.784,,,,,,,,,,,,,
0,-4.549,123.758,,,,,,,,,,,,,
0,-4.396,123.71,,,,,,,,,,,,,
0,-3.321,123.296,,,,,,,,,,,,,
0,-2.304,122.465,,,,,,,,,,,,,
0,-2.076,122.275,,,,,,,,,,,,,
0,-1.869,122.028,,,,,,,,,,,,,
0,-1.163,121.279,,,,,,,,,,,,,
0,-0.603,120.706,,,,,,,,,,,,,
0,0.254,120.71,,,,,,,,,,,,,
0,0.887,120.961,,,,,,,,,,,,,
0,2.497,122.462,,,,,,,,,,,,,
0,3.744,123.436,,,,,,,,,,,,,
0,4.969,124.191,,,,,,,,,,,,,
0,5.259,123.892,,,,,,,,,,,,,
0,5.626,123.811,,,,,,,,,,,,,
0,6.323,124.085,,,,,,,,,,,,,
0,6.677,124.306,,,,,,,,,,,,,
0,7.589,124.982,,,,,,,,,,,,,
0,8.126,125.307,,,,,,,,,,,,,
0,8.577,125.406,,,,,,,,,,,,,
0,9.47,125.466,,,,,,,,,,,,,
0,9.518,125.467,,,,,,,,,,,,,
0,9.546,125.468,,,,,,,,,,,,,
0,10.423,125.44,,,,,,,,,,,,,
0,10.998,125.454,,,,,,,,,,,,,
0,11.342,125.462,,,,,,,,,,,,,
0,11.908,125.462,,,,,,,,,,,,,
0,12.432,125.474,,,,,,,,,,,,,
0,12.912,125.491,,,,,,,,,,,,,
0,13.785,125.516,,,,,,,,,,,,,
0,14.732,125.523,,,,,,,,,,,,,
0,15.041,125.511,,,,,,,,,,,,,
0,15.27,125.52,,,,,,,,,,,,,
0,16.064,125.552,,,,,,,,,,,,,
0,16.962,125.563,,,,,,,,,,,,,
0,17.056,125.563,,,,,,,,,,,,,
0,17.192,125.564,,,,,,,,,,,,,
0,18.346,125.602,,,,,,,,,,,,,
0,19.416,125.645,,,,,,,,,,,,,
0,19.702,125.66,,,,,,,,,,,,,
0,20.013,125.671,,,,,,,,,,,,,
0,20.995,125.694,,,,,,,,,,,,,
0,22.009,125.726,,,,,,,,,,,,,
0,22.267,125.739,,,,,,,,,,,,,
0,23.231,125.931,,,,,,,,,,,,,
0,24.217,125.954,,,,,,,,,,,,,
0,25,125.995,,,,,,,,,,,,,
0.1,1,100,,,,90,,,,,0,,,0,0
0,-25,123.24,,,,,,,,,,,,,
0,-24.389,123.077,,,,,,,,,,,,,
0,-24.053,123.05,,,,,,,,,,,,,
0,-23.462,123.106,,,,,,,,,,,,,
0,-22.844,123.113,,,,,,,,,,,,,
0,-22.194,123.141,,,,,,,,,,,,,
0,-21.506,123.098,,,,,,,,,,,,,
0,-20.885,123.05,,,,,,,,,,,,,
0,-20.354,122.969,,,,,,,,,,,,,
0,-20.058,123.009,,,,,,,,,,,,,
0,-19.336,122.997,,,,,,,,,,,,,
0,-18.518,122.983,,,,,,,,,,,,,
0,-18.343,123.002,,,,,,,,,,,,,
0,-17.996,123.055,,,,,,,,,,,,,
0,-17.274,123.173,,,,,,,,,,,,,
0,-16.759,123.103,,,,,,,,,,,,,
0,-16.18,123.058,,,,,,,,,,,,,
0,-15.353,123.222,,,,,,,,,,,,,
0,-15.122,123.267,,,,,,,,,,,,,
0,-15.015,123.258,,,,,,,,,,,,,
0,-14.179,122.993,,,,,,,,,,,,,
0,-13.602,122.911,,,,,,,,,,,,,
0,-12.627,122.477,,,,,,,,,,,,,
0,-12.342,122.321,,,,,,,,,,,,,
0,-11.257,122.081,,,,,,,,,,,,,
0,-10.638,121.971,,,,,,,,,,,,,
0,-10.355,121.936,,,,,,,,,,,,,
0,-10.042,122.087,,,,,,,,,,,,,
0,-9.232,122.52,,,,,,,,,,,,,
0,-8.8,122.772,,,,,,,,,,,,,
0,-8.079,123.188,,,,,,,,,,,,,
0,-6.99,123.52,,,,,,,,,,,,,
0,-6.921,123.538,,,,,,,,,,,,,
0,-6.81,123.555,,,,,,,,,,,,,
0,-5.799,123.658,,,,,,,,,,,,,
0,-5.104,123.566,,,,,,,,,,,,,
0,-4.669,123.494,,,,,,,,,,,,,
0,-4.081,123.407,,,,,,,,,,,,,
0,-3.58,123.343,,,,,,,,,,,,,
0,-3.28,123.316,,,,,,,,,,,,,
0,-2.552,123.14,,,,,,,,,,,,,
0,-1.634,122.878,,,,,,,,,,,,,
0,-1.547,122.864,,,,,,,,,,,,,
0,-1.395,122.856,,,,,,,,,,,,,
0,-0.301,122.741,,,,,,,,,,,,,
0,0.657,122.8,,,,,,,,,,,,,
0,0.958,122.823,,,,,,,,,,,,,
0,1.348,122.958,,,,,,,,,,,,,
0,2.096,123.235,,,,,,,,,,,,,
0,2.46,123.437,,,,,,,,,,,,,
0,3.171,123.798,,,,,,,,,,,,,
0,4.056,124.602,,,,,,,,,,,,,
0,4.285,124.861,,,,,,,,,,,,,
0,4.815,125.286,,,,,,,,,,,,,
0,5.515,125.83,,,,,,,,,,,,,
0,6.057,125.737,,,,,,,,,,,,,
0,6.852,125.594,,,,,,,,,,,,,
0,7.702,125.6,,,,,,,,,,,,,
0,8.045,125.611,,,,,,,,,,,,,
0,8.232,125.607,,,,,,,,,,,,,
